Target	-151.79291590594863	-21.00985832623806	5.123718734300141
Regulator	-80.02375038585109	-20.94331378319745	16.58155767975908
Medtr1g024370	4.568073766392667	-97.98395058445709	-107.96745700831048
Medtr4g079760	-12.505932882636774	-10.785533476128492	4.973582798408014
Medtr1te079500	-113.57770491889936	-62.31917076137991	97.71414527360868
Medtr2g039410	137.28842033649664	-12.120933994952205	-49.911168511360444
Medtr3g104560	125.76686325827895	52.85972364783419	35.06439426792121
Medtr4g132460	-155.33720046893453	273.38876657315626	-117.86555997600246
Medtr4g133800	-6.595249882059243	-107.31030143167143	60.653672622704974
Medtr6g045700	88.6743735288008	-182.10405594919143	239.17822127820517
Medtr7g011330	-3.701145821366536	-25.623518551126306	-158.33658538240508
Medtr7g024730	-1.9238837720098698	137.33812512894627	-1.7678512610451482
contig_73581_1	-158.88816367309022	-126.32556776233336	211.25843934620752
Medtr1g106470	12.1813639696041	124.52227882396872	-26.226443979397878
Medtr4g068290	-36.64354317909629	18.812237676399874	38.06288037101192
Medtr2g013000	-125.69204568597978	2.920983186829031	36.05270978732603
contig_57463_1	108.90919940151218	85.55789858265895	-47.87600411881944
Medtr3g019090	-35.79128708514783	70.3780758132832	97.0375873936654
Medtr1g106430	-5.343050436384782	-29.554532645515614	15.035041457258115
Medtr3g116920	-27.713285227681247	125.25945571641749	35.52833403241358
Medtr4g070540	28.459123843200683	102.85780383887399	71.20897424860557
Medtr5g023340	4.8838318934362706	53.34308481567213	-149.1039047165032
Medtr5g023470	29.399857658563523	86.45766398704555	-118.83249966713181
Medtr6g081840	-34.86858619588709	-71.34589336540775	-123.21486094318035
contig_162451_1	100.6280649392988	-50.00743582048222	-1.795601156706785
contig_50547_1	33.64326202990198	39.145613592284604	98.06001092245577
contig_87109_1	60.10928496563603	-616.6194930491281	180.1996438773793
Medtr3g014180	86.51717361763787	-16.489169628694768	28.363073265634387
contig_168116_1	8.486426536623648	16.01846385717473	-4.3565471543051615
TC186824	-10.476908226078287	67.50953849308107	29.00894402289168
contig_104122_1	-84.982547063348	70.1529039550538	1.3106767882152057
contig_167203_1	77.93006410838944	-51.06029434955645	63.20645799386556
contig_90427_1	-31.84438540313922	-39.442351232627516	-127.16455645186433
contig_9435_1	24.904503769563554	41.34796699279111	-36.42527154514104
AC235663_17	-63.22543705218812	94.35180228804754	-48.862104914305135
Medtr7g080780	1.7613464493895883	11.876267802296963	3.9444625773439963
BE203941	23.91853269632566	81.55616320667446	42.868612295902906
Medtr1g035140	-156.06644831967358	54.56454238592843	214.67275518315694
Medtr2g008110	228.47671261327326	-140.0481087093084	129.3799506574928
Medtr2g008220	-125.8778068122117	23.93340783953176	27.136270101869812
Medtr3g005560	-1.4946009753366916	16.69209216379635	112.37015646940512
Medtr3g022320	63.86773010971723	86.96440769180637	-17.547381970118856
Medtr3g034870	-29.10701116363059	-170.70493203983858	-17.173993786678377
Medtr3g106580	-41.69148061905651	189.59300195879075	157.70683200530186
Medtr4g065370	-48.757103388154626	38.928456527358264	88.85749028945898
Medtr4g100590	123.53619560062995	-75.91214071088974	-67.36286623751509
Medtr5g016660	59.751034617210095	37.63266706604812	76.44790893109209
Medtr5g026500	97.55305681370488	-61.923684756030575	75.5693254521432
Medtr7g050950	-126.01244863775543	45.08401965861377	9.343401590829078
Medtr7g091990	12.186988324386885	107.8856074674115	-34.336643144034156
TC179395	63.53828368005201	-50.02959756918057	96.39025833909203
TC183802	121.31113844930508	13.977362103233895	-74.17855526151381
contig_237741_1	-120.40080384626106	38.33528764226736	-292.22064234713173
contig_240603_1	189.257615016574	-32.5874216719205	-342.26153809958345
contig_53212_1	-146.06950887007397	-24.549440138384405	-42.473586970903945
contig_56839_1	-43.81725234516922	106.55300062643173	-19.997437510767337
contig_65015_1	4.102091348043736	-140.52404350613182	-91.83002755000209
AL373430	144.99063736729278	98.36483103841384	56.64204734931202
Medtr7g091990	32.687481408211006	-25.741542402810097	0.5136461721722032
Medtr3g049330	116.32372992685859	-47.00605275099729	23.8767100078467
Medtr4g031800	-108.89015720495692	107.3744697888472	-13.24268869518595
Medtr4g031990	464.9992756967656	-536.0872561678804	68.97249652850005
Medtr4g069840	50.18821428119497	-23.608901159533822	64.62460163443328
Medtr4g080050	-129.62817594311946	73.36002250445623	25.228575231061633
Medtr6g072155	-12.837933087106755	-61.314054073554836	73.48657988133112
Medtr7g080780	-6.387714627446723	-50.648197407863286	80.4869908454665
Medtr8g038560	-257.37176836778224	171.42052409832974	-165.33149578312538
Medtr8g096000	10.169014213664754	9.775716894240054	-177.46270189893033
contig_101707_1	-4.548038699769833	78.57816050561088	-152.44708477363667
contig_103035_1	32.875453247800344	57.41822540183412	68.3117176386427
contig_165316_1	71.72100228120783	-285.7785085004695	-184.47556583987526
contig_32843_29	71.89594435189207	-48.32435410100885	14.151119293054956
contig_52002_1	-33.17144054758137	-39.21748774750579	84.40960524236512
contig_78470_1	182.07446040602247	50.94183154139946	196.08790730437113
contig_92957_19	-99.97661525670893	-28.890729287738193	106.84745266390006
contig_99419_1	-56.045833758689085	121.9521712704781	30.922261162212664
contig_53967_1	-25.992479105792196	22.474459577014663	-20.638804103106295
Medtr8g044140	-52.45363133961949	-89.66923135114283	85.12225816461138
AC235006_23	-23.267726144893583	-23.170253603916134	-111.70731017730066
AC235009_48	-17.222940121973476	-10.288539133707175	-8.34097077432726
Medtr1g012480	-37.178772748151424	-83.27050465364412	51.592137921388165
Medtr7g023590	-14.216579515989004	-24.909122544995025	-128.45477588546527
contig_112157_1	-79.43915848687223	-38.40415879347903	10.708221562724251
contig_169551_1	131.0596491710969	-2.1634975985693945	119.39565904746877
contig_51655_2	-43.488532053374726	116.0644579766388	24.782861690837013
Medtr7g023630	31.974418701176035	-8.28587978614304	16.22351783116907
contig_45637_1	92.41307310796428	-3.1723121412647766	-41.46001788584492
contig_79573_1	91.9235441525764	-12.003260757024169	8.502281161580598
contig_84974_1	-42.480458570712635	-82.562412601576	-137.98196298827662
contig_89182_1	-21.462040620423846	111.84064918277147	28.542681255368343
contig_90434_1	-51.87894617938797	92.57850464228031	90.66136849291757
Medtr1g108810	-17.358845481331507	-0.98782805028118	-122.29760497166055
contig_94663_1	2.6273477025880823	-48.379323683458864	-4.134076170107282
TC190942	15.157884991488524	-56.011453222138684	-7.606978350987448
contig_175871_1	-32.46186142793556	-42.204738452720754	-51.28277884736748
contig_244319_1	30.893154364652652	-21.76399521284373	85.39288357260284
contig_54895_1	0.48078413866904235	-229.81094698910198	-53.120628454516584
contig_99741_1	-2.189610790639958	73.18264912038808	87.12521264771274
Medtr8g089320	-59.850195298845684	48.240694037076175	33.34711984364528
contig_11618_1	-17.93179462723424	-56.44338939925613	19.89744434050732
Medtr8g091110	36.019165927715406	-140.28809582712174	-35.01240732206384
contig_75118_1	-45.289308160402015	112.52891798674521	96.61319241009797
Medtr1g088170	74.3944619381316	43.33007120702005	-96.43828816019403
Medtr2g075690	4.4991836548363695	23.609152224503777	-45.58671672517525
Medtr3g104510	-47.42110034640443	60.68480801973204	-38.20572714541192
contig_55658_2	-39.79673849123798	-59.08736246554644	33.10705662243383
AC233662_34	-43.32837637138131	-87.20569840387387	135.74860313594158
contig_166724_1	-15.33774409526138	-0.00807892968774837	13.662320667584574
Medtr1te059470	-135.10319118790403	71.18967336294301	-42.141171383616175
TC184996	105.87668751363351	32.90014678876986	32.38383924839075
contig_53097_1	36.655266262319664	-4.773375283396048	-107.17516782046917
Medtr1g085160	-42.593500589280886	143.22186714079288	-42.237714280059016
AC225507_50	-12.42465552517403	-14.563899677273497	11.225480326017463
Medtr2g100270	-53.70312537997881	-66.32474688632172	-111.37520544676207
Medtr8g089340	-59.38267897926412	-83.42038733429243	-10.533129169793055
Medtr8g102620	3.0403623470650674	-91.91146539337885	-75.3735744336266
AC202596_18	-89.05220254772877	50.073428443864486	-43.382733815548946
contig_90573_1	8.200915699265982	12.273442146697246	-23.94990063511755
Medtr4g118470	-109.90301428183894	-57.39207620000862	115.11241662018223
Medtr5g095230	49.12802696439871	-145.03262961233875	72.6833194857552
Medtr6g078420	34.54838665163368	14.37479870454003	-105.74907903331399
Medtr7g012860	67.72297816981825	12.309033643335193	-80.1503367828213
Medtr7g092750	-13.290221712129403	96.81134635982984	53.15266945388221
Medtr8g078670	29.29293465035175	74.54536647874473	-23.21586497121302
contig_133990_9	25.483309622085745	65.17284385159682	113.67425473879325
contig_19980_1	-52.12195892769596	-140.8220878325474	-66.52952538877074
contig_94663_1	220.97566787674185	150.34358048846107	-183.21891670204525
Medtr3g086710	-30.81771415804301	85.6480096292666	-141.54089377371787
Medtr8g087420	-12.780421645492604	3.4102603645457252	5.983968959838393
Medtr3te027410	26.712903921598024	1.5292791671718708	101.03237863131135
Medtr7g090100	85.96906864698296	-47.35235249490106	-114.8552581408239
TC192683	-2.5641040550223515	-93.46517346103462	74.81895689559057
TC200735	-16.420813777828535	-6.548562541164307	105.50651433590038
contig_103880_1	-65.63643822316973	118.27833818493167	-36.540301554667494
contig_181164_1	-57.949081217138996	-67.7893374130184	76.36421551047081
contig_26213_1	127.9063522975305	-11.37662154708678	-23.257579244542878
Medtr1g025250	-54.89895298032651	-126.09005790379484	-22.98080717421098
contig_64743_1	-18.827326024328034	7.533962441972773	-0.2241077299432206
Medtr3g101320	99.68522217913163	121.96138499689596	-45.47231640145144
Medtr4g085590	-51.22605056171745	-30.527475219528537	87.87023883075254
Medtr5g089820	-76.38996821275659	-61.554132781234976	-70.94753138405338
Medtr8g012180	22.428804272759344	-132.3161311273388	-20.011340719262545
Medtr8g102190	-97.02783517107163	35.41436130213083	7.80711432889459
contig_9526_1	19.15220848465179	142.54468903087508	-4.291923267285053
Medtr3g055230	73.90459047376555	-105.65471880295037	-92.86248665853068
Medtr4g112100	-6.100111619745138	-17.992311826174927	21.650881129695847
Medtr8g011950	-72.96519865660943	-55.224709132280154	59.58258687740311
Medtr8g032300	3.239600261230475	34.64332329982191	118.62157553825233
contig_54760_1	-48.96660109331015	77.3970351665046	-30.788266423824602
Medtr3g091200	-77.26122395879231	105.8989126821345	51.25260201395038
Medtr7g089770	26.835705352638307	-0.5595392888619514	-3.3664909590296075
