-0.077117	-0.330242	0.346467	0.141798	0.038319	0.075223	-0.011788	0.268953	-0.107098	0.443784	0.244783	0.060625	-0.115832	0.042071	-0.09844	0.175134	0.194615	0.24172	0.071594	0.030772	0.318454	0.357456	0.0	-0.639903	-0.521297
0.217244	-0.150481	0.077778	0.254984	-0.24451	-0.180852	-0.018553	-0.112741	-0.401795	-0.487808	-0.194156	-0.189702	-0.146217	-0.092373	-0.263468	-0.312497	-0.018553	0.05019	-0.112741	-0.588522	-0.470004	-0.322598	-0.121005	-0.493814	-0.45251
0.030772	-0.031749	0.753772	0.420969	0.301261	0.229374	-0.547965	-0.603535	-0.124642	-0.693147	-0.617924	-0.298153	0.216874	-0.007843	0.007782	-0.363394	0.735218	0.229374	-0.791587	-0.617924	-0.547965	-0.508225	-1.13846	-0.58935	-0.617924
-0.178274	0.153351	0.150347	0.367456	-0.082698	-0.089558	0.054435	-0.232805	-0.019062	-0.283959	-0.095695	-0.081559	0.152751	0.006274	0.2696	-0.121023	0.225937	0.195923	-0.262364	-0.247924	-0.233688	-0.239447	-0.060909	-0.398496	-0.164578
-0.074108	0.356675	1.90424	1.33123	0.971861	0.496437	-0.559616	-0.559616	0.579818	-0.336472	-0.336472	-0.559616	0.356675	0.194156	0.251314	0.579818	1.93565	0.579818	-1.94591	-1.25276	-1.94591	-1.25276	-1.02962	-1.02962	-1.02962
-0.071011	0.187015	0.628609	0.142563	-0.058108	-0.822081	-0.425832	-0.354373	0.043399	-0.245571	-0.608154	-0.395435	-0.959552	-0.571786	-1.07078	-0.529822	0.039531	0.297712	-1.45299	-1.5816	-1.54314	-0.8787	-1.1827	-1.15672	-0.869038
0.0	0.162087	0.791274	0.236719	-0.056142	-0.648969	-0.260304	-0.225257	0.193324	-0.176525	-0.472363	-0.278559	-0.776665	-0.544849	-1.14463	-0.486318	0.150159	0.167915	-1.57129	-1.40054	-1.31067	-0.977953	-1.2707	-1.13603	-0.71138
-0.092659	0.203483	1.11905	0.638588	0.42879	0.021883	-0.147535	-0.063949	0.076633	0.249346	0.316037	0.344656	-0.022372	0.043297	0.034786	0.177887	0.790065	0.357117	-0.222038	-0.308547	0.051736	-0.137331	-0.059243	-0.040638	0.021883
0.220437	0.249812	0.966367	0.190174	-0.034368	0.042982	-0.305864	0.071692	0.859291	-0.508576	-0.777705	-0.459251	-0.274259	0.514198	0.506085	-0.475424	0.51015	0.105698	-1.22445	-1.34655	-1.5007	-0.878175	-0.755886	-0.397055	-0.980829
-0.398639	-0.163325	-0.041964	0.198177	-0.056353	-0.529259	-0.070952	-0.339216	0.186877	-0.212922	-0.163325	-0.013793	-0.247408	-0.147325	-0.358634	-0.230016	0.10399	0.066249	-0.339216	-0.461818	-0.50627	-0.378436	-0.398639	-0.652873	-0.483797
0.859428	1.12343	0.77974	0.865791	0.446488	-0.041031	-0.205708	0.297682	0.207953	-0.010101	-0.035809	0.077333	-0.128519	0.541506	0.595573	0.024815	0.573163	0.514838	-0.473023	-0.199555	-0.224401	0.352142	0.297682	0.153433	0.308814
0.252433	0.166666	0.31133	0.177271	0.058697	-0.005051	-0.043765	0.037087	0.005025	-0.314055	-0.081303	-0.078574	0.095997	-0.012674	0.123087	-0.081303	0.307633	-0.075853	-0.225035	-0.163853	-0.442673	-0.494999	-0.370808	-0.324454	-0.293577
-0.052993	0.028619	0.090902	0.141163	0.004827	-0.037802	0.008032	-0.127101	-0.121621	-0.311622	-0.127101	-0.119801	-0.006473	-0.009725	-0.052993	-0.162519	0.04879	0.090902	-0.237357	-0.22921	-0.327161	-0.276987	-0.168228	-0.276987	-0.121621
-0.555526	-0.338113	0.909712	0.858939	0.783228	-0.016529	-0.041847	-0.527355	-0.094491	-0.473288	-0.00823	0.063513	-0.059089	-0.38518	-0.131192	-0.709676	0.655564	0.325878	-0.743578	-1.27766	-0.997359	-0.094491	-0.103541	-0.349674	-0.499956
0.264282	0.235951	0.762417	0.731888	0.638676	0.444206	0.197453	-0.091368	0.244942	-0.047907	0.130408	0.338845	0.293383	0.597785	0.470523	0.087531	0.765806	0.332902	-0.298131	-0.33668	-0.475424	-0.089093	-0.11092	-0.082298	-0.028468
-0.252702	-0.029559	0.019231	0.097074	0.0381	-0.180382	-0.234126	-0.337444	-0.11839	-0.407895	-0.060018	-0.27163	-0.372049	-0.16309	-0.234126	-0.351142	-0.091434	0.0381	-0.337444	-0.540384	-0.372049	-0.32393	-0.180382	-0.415221	-0.499562
0.287682	0.693147	1.94591	1.84583	1.60944	0.693147	0.0	0.287682	1.60944	0.0	0.287682	-0.405465	-0.405465	0.287682	1.09861	0.0	1.79176	0.0	-0.405465	-0.405465	-0.405465	-0.405465	-0.405465	-0.405465	-0.405465
0.309501	0.052518	0.378973	0.653142	0.187212	0.052518	-0.029853	-0.014815	0.052518	-0.56453	0.052518	-0.092373	0.238708	0.487015	0.483998	-0.05543	0.434453	0.595383	-0.170626	-0.147636	-0.555946	-0.076373	0.093526	-0.071096	0.038466
0.103635	0.211583	0.279024	0.25482	0.085334	0.025533	-0.196211	-0.185776	-0.068377	-0.178879	0.002869	0.022728	-0.07455	0.011429	0.011429	-0.008658	0.116505	0.199887	-0.534082	-0.449525	-0.363265	-0.141775	-0.367406	-0.09963	-0.363265
0.065087	-0.104711	0.081391	0.207822	-0.258862	-0.392393	-0.274129	-0.258862	-0.441183	-0.445739	-0.203599	-0.317358	-0.161487	-0.203599	-0.405465	-0.414276	-0.107963	-0.154638	-0.487703	-0.728865	-0.587787	-0.487703	-0.383772	-0.526543	-0.487703
-0.381368	0.115069	1.34585	1.1954	0.445311	-0.535518	-0.158224	-1.11088	-0.01227	-0.851371	-0.494696	-0.556572	0.157629	-0.363668	0.157629	-0.600057	1.25971	0.723179	-1.18784	-1.63413	-1.46228	-1.3622	-0.972732	-1.51635	-1.22866
-0.121298	-0.140854	0.354958	0.421835	0.282405	0.078692	0.083366	-0.478224	0.06051	-0.219252	-0.098238	0.089445	0.218376	0.094778	0.12894	-0.022872	0.486437	0.278281	-0.301685	-0.3075	-0.294332	-0.295379	-0.392682	-0.659038	-0.622778
0.340927	0.796944	1.60944	0.903712	0.541597	-0.09844	-0.521297	-0.169899	0.559616	-0.133531	0.089612	0.060625	-0.031749	0.577315	0.782759	0.0	1.22561	0.559616	-0.287682	-0.374693	-0.330242	0.318454	-0.521297	-0.133531	-0.470004
0.087011	0.241162	0.693147	0.374693	0.435318	0.087011	0.0	0.087011	0.646627	-0.09531	-0.318454	-0.606136	-0.318454	0.310155	0.087011	-0.451985	0.492476	0.0	-0.788457	-1.29928	-0.451985	-0.200671	-0.606136	-0.451985	-0.606136
0.876743	0.677723	1.18127	0.36261	0.282567	0.087861	-0.178248	0.311628	0.828166	-0.194642	-0.617825	-0.239	0.121555	0.52702	0.510826	-0.006826	1.24005	0.240676	-0.875469	-0.521655	-0.703404	-0.140357	-0.696554	-1.43508	-1.37278
0.12419	0.584107	1.50866	1.49947	1.24684	0.62031	-0.735348	-0.576283	-0.364974	-0.465057	-0.307154	-0.14183	-0.241914	0.116864	0.565502	0.05624	1.10136	0.978761	-1.61774	-0.863965	-1.10691	-0.989128	-1.33005	-0.92459	-1.57692
-0.223144	0.182322	0.693147	0.336472	0.182322	-0.223144	-0.223144	-0.510826	0.470004	-0.223144	-0.510826	-0.510826	-0.223144	0.182322	0.587787	-0.223144	0.470004	-0.510826	-0.916291	-0.916291	-0.916291	-0.916291	-0.510826	-0.916291	-0.916291
0.436536	0.324353	0.947744	0.840087	0.547711	0.244222	0.424997	0.263729	0.308181	-0.056289	0.323283	0.518195	0.020499	0.545999	0.241901	-0.275917	0.562149	0.55538	-0.452408	-0.389324	-0.687247	-0.27397	0.11317	0.487781	0.638422
-0.351071	-0.103905	0.653733	0.468104	0.227963	-0.087953	-0.21387	-0.475124	-0.282863	-0.475124	-0.464086	-0.638753	-0.176953	-0.091728	0.108461	-0.331653	0.331729	0.381957	-1.13444	-1.25035	-1.1323	-0.888388	-0.529869	-1.33321	-1.40089
0.510826	1.20397	2.75154	1.54045	1.54045	0.693147	0.0	-0.405465	1.09861	-0.405465	0.287682	0.847298	0.287682	0.510826	1.67398	0.0	2.81341	1.46634	0.0	-0.405465	-0.405465	-0.405465	0.0	0.287682	0.287682
-0.223144	0.788457	2.10413	1.02962	1.09861	0.470004	0.336472	-0.510826	1.52606	-0.223144	0.0	-0.223144	-0.223144	0.0	1.52606	0.336472	2.07944	0.693147	-0.510826	-0.916291	-0.916291	-0.916291	-0.916291	-0.223144	-0.916291
0.162167	0.381711	0.486591	0.144039	-0.065478	-0.088293	0.007018	0.007018	-0.103797	-0.065478	-0.050552	0.007018	-0.096015	0.034606	-0.050552	0.214657	0.280615	0.225956	-0.103797	-0.350657	-0.330854	0.020907	-0.143643	-0.255347	-0.391479
0.052793	-0.071737	0.47655	0.250944	0.245739	0.22331	-0.386055	0.027962	-0.080738	0.205813	-0.000834	-0.103601	0.025526	0.009959	0.032009	0.340871	0.429907	0.308931	-0.335805	-0.346363	0.077023	0.271497	-0.174512	-0.559824	-0.675784
-0.041336	-0.035846	0.008764	0.038001	0.103598	0.026066	-0.078723	-0.164177	-0.096015	-0.084454	-0.061726	0.007018	-0.045012	-0.035846	-0.178807	-0.007067	0.017452	-0.003527	-0.271384	-0.195792	-0.230654	-0.226229	-0.160037	-0.235099	-0.210895
0.109199	0.065139	0.931558	0.531759	0.683485	0.485508	-0.111791	-0.06968	0.245958	0.514664	-0.059423	0.143101	-0.178483	0.191891	0.074108	0.485508	0.735506	0.1514	-0.340326	-0.326903	0.109199	0.230806	0.0	-0.424883	-0.439698
-0.017094	0.076124	0.35724	0.40358	-0.040351	0.005634	-0.234507	-0.145712	-0.034486	0.081346	0.117155	0.011236	-0.220323	-0.256169	-0.293348	-0.241676	0.222013	0.107054	-0.601439	-0.503321	-0.15887	-0.064162	-0.022858	-0.622273	-0.654361
-0.046145	0.144489	0.168537	-0.124529	-0.000501	-0.009143	-0.01661	-0.04215	-0.311521	0.10275	-0.052456	-0.026608	0.007074	-0.081948	-0.062771	0.139356	0.10164	0.007435	-0.344881	-0.448708	-0.135308	-0.099085	-0.484257	-0.22525	-0.213013
-0.104808	0.226124	0.917285	0.507836	0.840881	1.13604	-0.099298	-0.228131	-0.15581	0.349184	0.181492	0.525641	-0.099298	-0.138519	-0.004988	0.295117	0.618274	0.237959	-0.234401	-0.167506	-0.354545	-0.179341	-0.611957	-0.39065	-0.803495
0.062727	-0.016316	0.483015	0.314574	0.260265	0.274607	-0.320585	0.040072	-0.028512	0.242378	0.002552	-0.137677	0.0786	-0.018917	0.08488	0.313952	0.475631	0.303317	-0.339543	-0.312403	0.204226	0.290022	-0.141595	-0.511394	-0.635232
-0.085119	-0.010471	0.119325	-0.079464	-0.001738	-0.057158	0.049121	0.00692	0.128528	0.04415	0.167455	0.054067	-0.108065	0.042487	-0.081346	-0.119738	-0.028171	-0.07011	-0.397683	-0.342393	-0.325422	-0.311102	-0.287682	-0.211922	-0.23801
0.175639	0.117566	0.260263	0.341057	0.561563	0.434286	0.006799	0.098318	0.000974	0.317212	0.41065	0.501425	0.024074	-0.196456	-0.182322	0.041991	0.288413	0.256499	-0.04996	0.121027	0.251964	0.024074	-0.233923	-0.073808	-0.467278
0.358331	0.235225	0.429124	0.594517	0.358331	0.079618	-0.161544	0.032612	-0.411005	0.208675	0.069361	-0.278516	-0.161544	0.064193	-0.045205	0.195131	0.381233	0.42552	-0.370183	-0.104747	-0.135902	0.079618	0.048527	-0.386313	-0.24267
-0.012542	0.003828	0.289359	0.450764	0.421633	0.122565	0.019934	0.113192	-0.047114	0.253549	0.210989	0.162471	-0.011572	0.13017	-0.078765	0.020874	0.226398	0.287203	-0.117903	-0.311289	-0.165399	-0.118982	-0.031161	-0.031161	-0.003842
-0.389526	-0.454191	0.226736	-0.055496	0.36257	0.456416	-0.438126	-0.602287	-0.836644	-0.5255	-0.022093	-0.124392	-0.118587	-0.448136	-0.784609	-0.450151	0.170903	-0.258132	-0.913723	-0.897825	-0.470518	-0.543044	-0.765082	-1.64609	-1.61977
-0.115736	-0.016529	0.232932	0.088831	0.063513	-0.067823	-0.027703	-0.027703	-0.357456	0.021622	0.00545	-0.039002	-0.097498	-0.373204	-0.311646	0.053204	0.068629	0.151806	-0.421994	-0.389205	-0.134312	-0.253659	-0.499956	-0.455896	-0.536657
-0.097006	0.097464	0.71173	0.462839	0.389855	0.236223	-0.126778	-0.041004	0.101189	0.503295	0.046575	0.197851	-0.151532	-0.089567	0.06466	0.400775	0.485582	0.063752	-0.326167	-0.02997	0.248568	0.289435	-0.023755	0.080192	-0.09594
-0.091016	-0.041056	0.025856	-0.023664	-0.02175	-0.188891	-0.14685	-0.092041	-0.186634	0.003735	-0.212906	-0.212906	-0.091016	0.037636	-0.164336	-0.058755	-0.01984	0.021287	-0.363783	-0.517709	-0.325494	-0.16544	-0.283637	-0.210594	-0.196832
-0.100419	-0.059034	0.531003	0.319033	0.416025	0.125538	0.025159	-0.012821	-0.025808	-0.311314	0.067718	0.085418	-0.086433	-0.114603	0.061748	-0.086433	0.40334	0.15869	-0.421517	-0.686798	-0.822139	-0.481535	-0.523646	-0.752181	-0.674219
0.182322	0.34484	0.34484	0.230178	0.220788	0.023257	-0.035932	0.057158	0.023257	0.336472	0.034686	0.275848	-0.048202	0.121697	-0.098846	0.484602	0.121697	0.417161	-0.453667	-0.831733	-0.268264	-0.194156	-0.3996	-0.348307	-0.315517
-0.050301	0.12738	0.228413	0.289567	0.401684	0.306374	-0.103266	-0.038466	-0.146008	0.062177	0.143855	0.093593	0.069244	0.100443	-0.062277	-0.007576	0.331067	0.311914	-0.311872	-0.082562	-0.247011	-0.204451	-0.150384	-0.370244	-0.461736
-0.538997	-0.04256	0.559616	0.189242	-0.087011	-0.04256	-0.325422	-0.426519	-0.269333	-0.216223	-0.364643	-0.216223	-0.182322	-0.384846	0.223144	0.0	0.543615	-0.013986	-1.01857	-0.693147	-0.405465	-0.538997	-0.693147	-1.23214	-1.05779
-0.08536	0.00905	0.820981	0.796688	0.503526	0.492476	-0.146603	0.087011	-0.105361	0.567378	-0.105361	0.143707	-0.09531	-0.105361	-0.018349	0.374693	0.77179	0.62253	-0.451985	-0.369747	0.119801	0.310155	-0.065751	-0.573346	-0.056089
0.565314	0.518794	1.02962	1.07158	0.924259	0.672944	-0.040822	0.307485	0.392042	0.924259	0.277632	0.182322	0.076961	0.182322	0.039221	0.824175	1.00063	0.770108	-0.223144	-0.274437	0.182322	0.770108	0.364643	-0.127833	-0.328504
-0.09531	-0.04652	0.276253	0.800778	0.572519	0.435318	0.435318	0.840783	0.127833	0.737599	0.800778	0.546544	0.127833	0.204794	0.127833	0.241162	0.241162	0.597837	-1.14513	-0.893818	-1.0116	-0.606136	-0.606136	-0.788457	-0.693147
0.126078	0.078845	0.208611	0.174749	0.081456	-0.020001	0.007047	0.197064	-0.234881	-0.079454	-0.070307	-0.056742	0.068333	-0.085598	0.099544	-0.079454	0.15314	0.209759	-0.263921	-0.297632	-0.154151	-0.030153	-0.108982	-0.267611	-0.182604
0.743578	0.791587	0.230016	0.405465	0.082692	0.14425	-0.231802	0.393904	0.612386	0.0	-0.276253	-0.017392	-0.476924	0.612386	0.658056	0.033902	0.188052	0.296266	-0.396881	0.393904	0.14425	-0.017392	-0.189242	-0.231802	-0.253781
0.828953	0.76079	0.535278	0.831727	0.367547	0.240914	-0.140746	0.781122	0.435284	0.088504	-0.073174	0.049644	0.35546	0.82971	0.748006	0.448667	0.616857	0.734779	0.039688	0.494499	0.062766	0.304742	0.317454	0.061679	0.143101
2.35137	2.54553	2.52573	0.81093	1.0116	0.405465	-0.693147	-0.287682	0.916291	0.405465	-0.287682	0.0	-0.693147	1.44692	1.94591	1.09861	1.38629	-0.287682	-0.693147	-0.693147	-0.287682	-0.287682	-0.693147	-0.693147	-0.693147
1.56862	1.94591	1.28093	0.788457	0.336472	0.287682	0.182322	0.81831	0.725937	0.182322	-0.143101	0.757686	0.125163	0.955511	1.78059	0.757686	1.02962	0.587787	-0.310155	1.20397	0.624154	0.427444	0.336472	-0.223144	0.125163
0.485508	0.454736	0.058841	-0.082888	0.0113	-0.248073	0.033523	0.337554	0.207876	0.015038	-0.200671	-0.224091	-0.019121	0.255933	0.241162	0.015038	0.131161	-0.02299	-0.334202	0.003781	-0.191454	-0.120628	-0.361013	-0.323676	-0.399799
0.130956	0.197298	0.327021	0.152385	-0.012423	-0.042023	0.01227	0.036368	0.152385	0.120067	-0.063716	0.16293	-0.03774	0.056015	0.246731	0.249942	0.327021	0.193914	-0.204794	0.071459	0.079093	0.12371	-0.063716	-0.300105	-0.150727
0.223332	0.417666	0.056896	0.00377	-0.079571	-0.107566	-0.123465	0.000944	-0.014266	-0.026796	-0.226928	-0.176109	-0.040468	0.095396	0.144799	0.049734	-0.080594	-0.126675	-0.228113	0.044329	-0.06435	-0.136368	-0.343675	-0.314801	-0.380289
0.34442	0.411726	0.648068	0.573554	-0.039113	-0.012868	0.013369	0.39464	0.394186	0.259357	0.187244	0.38827	0.103474	0.602704	0.700522	0.28296	0.524195	0.532131	-0.312666	0.070159	0.072039	0.011375	-0.03562	-0.249394	-0.218779
0.029093	0.278414	0.643988	0.121466	-0.414733	-0.496173	-0.181584	-0.660476	-0.168397	-0.484125	-0.765837	-0.726921	-0.104951	0.014652	-0.100861	-0.279109	0.238523	-0.117322	-0.689464	-0.618512	-0.765837	-0.478155	-0.213047	-0.86592	-0.726921
0.751416	0.392042	0.14842	0.392042	-0.510826	-1.13943	0.392042	0.470004	0.364643	-0.510826	-0.733969	-0.916291	0.039221	0.940007	0.518794	-0.174353	0.307485	0.215111	-0.820981	-0.174353	-0.510826	-0.328504	-0.385662	-0.733969	-0.274437
0.645133	0.478695	1.06079	0.747591	0.314271	0.022296	0.156936	0.684587	1.12547	-0.156858	0.105828	0.316277	0.508899	0.992651	0.585095	0.582487	1.18899	0.637023	-0.052205	-0.117439	-0.033551	0.240101	0.221327	-0.359389	-0.180618
0.430783	0.755279	1.92742	1.27091	0.097638	-0.77319	-0.137201	0.430783	0.599118	-0.052644	0.0	0.268264	-0.108214	0.413976	0.584934	0.186586	1.69303	1.24909	-1.36098	-1.09861	-1.09861	-0.77319	-0.890973	-1.17866	-0.719123
0.504556	0.587994	0.129325	0.21978	0.026693	-0.39249	-0.272254	-0.099985	-0.057597	-0.132466	-0.416251	-0.402903	0.030319	0.437292	0.488374	-0.076551	0.050033	0.213771	-0.581185	0.22389	-0.237353	-0.29267	-0.529975	-0.64667	-0.359878
0.538449	0.574817	0.719067	0.477905	0.280545	-0.056258	-0.219322	-0.072594	0.040734	-0.004386	-0.166259	0.055333	0.061525	0.300186	0.322622	0.240067	0.406194	0.301805	-0.722006	-0.3046	-0.22205	-0.515212	-0.744786	-0.652413	-0.749405
0.533118	0.357756	0.349526	0.530469	-0.201072	-0.39783	-0.103459	0.827524	0.404563	-0.305575	-0.123661	-0.247329	0.040642	0.610961	0.380818	-0.048024	0.388796	0.478757	-0.451599	-0.184669	-0.499469	-0.184669	-0.18684	-0.893117	-0.447358
0.967584	1.02585	1.0068	1.21444	0.313658	0.0	-0.305382	0.693147	0.100083	0.233615	0.051293	0.051293	0.146603	0.947381	1.02585	0.581922	0.987387	1.35963	-0.546544	-0.37949	-0.054067	-0.111226	-0.37949	-0.37949	-0.236389
0.37078	0.413012	0.028013	0.424227	-0.076734	-0.479136	0.033523	-0.005698	-0.127059	-0.374693	-0.207639	-0.555363	0.36685	0.712838	0.386344	0.223144	0.176624	0.310155	-0.460954	-0.399799	-0.318454	-0.460954	-0.585517	-0.716137	-0.637885
0.521875	0.893129	0.446152	0.324861	0.058841	0.097756	-0.138836	0.621626	0.76068	0.135213	-0.154431	-0.117783	-0.206863	0.586664	0.380464	0.096228	0.195146	0.204794	-0.495235	0.068319	0.047667	0.230524	-0.067911	-0.438844	-0.534677
0.422239	0.752542	0.538499	0.39647	0.093952	0.118115	-0.067927	0.519149	0.6991	0.206893	-0.130551	-0.110348	-0.201002	0.484819	0.370018	-0.008996	0.263512	0.279439	-0.708185	0.069192	-0.058388	0.197137	-0.087283	-0.556635	-0.500925
0.24718	0.306392	-0.057987	-0.195987	-0.049879	-0.363466	-0.356126	-0.040502	-0.347027	-0.17137	-0.367156	-0.601452	0.212589	0.12727	0.323215	0.068053	0.037693	-0.16531	-0.47026	-0.218035	-0.272014	-0.580642	-0.788457	-0.763421	-1.00109
0.28533	0.542792	0.274168	0.20006	0.253549	0.029103	-0.128749	-0.038308	0.033006	0.013334	-0.028593	0.184556	-0.076693	0.20554	0.467484	0.383297	0.317111	0.123583	-0.141038	0.202256	0.245181	0.071228	-0.158186	0.177837	0.305311
0.382992	0.639903	0.501897	0.506371	0.412845	0.393043	-0.241836	-0.117783	0.078332	-0.014926	-0.232446	-0.204794	0.236389	0.492888	0.470004	0.510826	0.377929	0.224624	-0.372675	0.064539	0.112005	-0.014926	-0.014926	-0.151685	0.125163
0.550332	0.790585	0.643357	0.454963	0.113431	-0.269187	-0.178307	0.048627	0.101215	0.3015	-0.085496	-0.079662	-0.000457	0.406227	0.59959	0.231474	0.555263	0.478609	-0.359782	0.206224	0.103278	0.096556	-0.104345	-0.271734	-0.065407
0.56691	0.483817	0.731917	0.693879	0.369188	0.115992	-0.121266	-0.173865	0.018855	0.049975	-0.161744	-0.129565	0.145538	0.75764	0.613958	0.538264	0.796676	0.83615	-0.196774	0.180367	0.271446	0.435749	0.194931	-0.011782	-0.186136
0.931697	1.03903	0.606551	0.692005	0.547144	0.461693	0.0	0.546263	1.00313	0.287111	0.345886	0.443299	0.056228	0.880025	1.03957	0.297338	0.53652	0.475506	-0.02778	0.87718	0.34319	0.139034	-0.019985	0.189399	0.017352
